library,term,gene,n_datasets_in_lead,n_datasets_tested,lead_frequency,gene_hedges_g,gene_q_value,gene_direction,gene_datasets
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CDC25A,1,3,0.3333333333333333,-0.015156441618682487,0.9899078042000771,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,NUDC,1,3,0.3333333333333333,-0.18498879754758277,0.7584719926567338,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,SKA1,1,3,0.3333333333333333,-0.25817283261673685,0.6166980933918583,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,RANGAP1,1,3,0.3333333333333333,-0.00921096683295239,0.9935799888686067,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H3-4,1,3,0.3333333333333333,-0.24480022975062624,0.6286215780110908,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,SPC24,1,3,0.3333333333333333,-0.2559441354503863,0.5818314086225241,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,AURKB,1,3,0.3333333333333333,-0.30365418570110186,0.3574590426933757,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSME3,1,3,0.3333333333333333,-0.29138249609316164,0.38545254639487264,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ERCC6L,1,3,0.3333333333333333,-0.06475477523577432,0.9319818904178825,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMC3,1,3,0.3333333333333333,-0.18688427246434747,0.6649849624539158,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,NDE1,1,3,0.3333333333333333,0.18061367217168864,0.8390503155548298,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CKAP5,1,3,0.3333333333333333,0.016297391094196718,0.9845102451321224,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,RCC2,1,3,0.3333333333333333,0.09855770989693641,0.9288210359774268,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMB5,1,3,0.3333333333333333,-0.10010209269744344,0.8400516141939639,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ANAPC1,1,3,0.3333333333333333,-0.24505491738446417,0.5024891107913311,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMD13,1,3,0.3333333333333333,-0.23750284952591175,0.5241821680335146,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PKMYT1,1,3,0.3333333333333333,-0.05022045386367447,0.9319818904178825,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,GTSE1,1,3,0.3333333333333333,-0.2124173727690524,0.5924072923131565,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,UBE2E1,1,3,0.3333333333333333,-0.13206624441462494,0.7594832099508781,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2AX,1,3,0.3333333333333333,0.046756643363704074,0.9531483844166079,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PPP2R1A,1,3,0.3333333333333333,-0.0007454299248357948,0.9994635354063265,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSME4,1,3,0.3333333333333333,-0.12046241043036889,0.7734711934793586,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,MCM10,1,3,0.3333333333333333,-0.1659217361582405,0.6711031441623884,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMA5,1,3,0.3333333333333333,-0.04307227781732573,0.9412868820442865,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,RANBP2,1,3,0.3333333333333333,-0.026345155242544206,0.9629480966434522,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMD12,1,3,0.3333333333333333,0.16044971057169533,0.8283462451444003,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CDC27,1,3,0.3333333333333333,0.04555179123254564,0.948474388981817,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,BIRC5,1,3,0.3333333333333333,-0.1833245602272112,0.6469082439434891,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,SEC13,1,3,0.3333333333333333,0.42075021736482854,0.7056599299318266,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMB6,1,3,0.3333333333333333,0.020536897046128974,0.9782279768435495,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CLSPN,1,3,0.3333333333333333,-0.0628528156610909,0.8853264220826403,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,YWHAH,1,3,0.3333333333333333,-0.19854412778935182,0.6236355821581283,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,RNF8,1,3,0.3333333333333333,-0.030894576670085164,0.9519861286638522,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PCBP4,1,3,0.3333333333333333,0.7763274307914905,0.636928263915221,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,AHCTF1,1,3,0.3333333333333333,-0.05537807174290302,0.9055445234481392,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PPP2CA,1,3,0.3333333333333333,-0.11468497387860162,0.7628965981717333,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CCNE1,1,3,0.3333333333333333,-0.10096301162315258,0.7923617368824301,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,NDEL1,1,3,0.3333333333333333,0.34962519656799773,0.7067445158703378,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMC5,1,3,0.3333333333333333,-0.14141248128316392,0.7121653317930533,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,EXO1,1,3,0.3333333333333333,-0.14955990673061004,0.6979302534971519,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMD9,1,3,0.3333333333333333,-0.12002125375097497,0.752376081316546,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CENPP,1,3,0.3333333333333333,-0.11585271239567645,0.7604314228499922,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PPP2R5E,1,3,0.3333333333333333,0.42606158105913094,0.7641408971662648,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,BABAM1,1,3,0.3333333333333333,0.10950075868882424,0.8833557218762371,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,MAD1L1,1,3,0.3333333333333333,0.07302339095145861,0.9259962195425218,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CDC6,1,3,0.3333333333333333,-0.09877949489776755,0.7977006294598482,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMB7,1,3,0.3333333333333333,0.046881503692360695,0.9505419011629361,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMB10,1,3,0.3333333333333333,0.04486409450518477,0.937430104443344,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,INCENP,1,3,0.3333333333333333,-0.03056466531905084,0.943621789795482,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,DYNC1I2,1,3,0.3333333333333333,-0.12658862734173462,0.739661359650338,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,POLR1B,1,3,0.3333333333333333,0.07243469648766376,0.9330742336286845,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSME2,1,3,0.3333333333333333,0.20055849151960542,0.7722989878553381,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,XPO1,1,3,0.3333333333333333,0.05842695219111527,0.9110356333043319,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,MDC1,1,3,0.3333333333333333,0.12375630727383803,0.8923750025614963,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,DYNC1LI1,1,3,0.3333333333333333,-0.11747140015425842,0.7571909816327509,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,DYNC1H1,1,3,0.3333333333333333,0.13321422329762678,0.8207487584859066,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,MCM5,1,3,0.3333333333333333,-0.02517425825127728,0.9536127922927511,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ANAPC11,1,3,0.3333333333333333,-0.008954250993146617,0.9845102451321224,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMB3,1,3,0.3333333333333333,-0.10184499656040927,0.7898922599530865,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,DYNLL2,1,3,0.3333333333333333,0.05357921103881043,0.9254053694332046,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,MCM6,1,3,0.3333333333333333,-0.12863298039464144,0.7354429822585582,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CCNB2,1,3,0.3333333333333333,-0.2323032273246705,0.8207487584859066,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CENPH,1,3,0.3333333333333333,-0.17770830400307258,0.8438792854434061,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,NUP133,1,3,0.3333333333333333,-0.09218063972175758,0.9222241880595441,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,RNF168,1,3,0.3333333333333333,-0.2643767047069347,0.6993894298173635,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,B9D2,1,3,0.3333333333333333,0.15033430635740236,0.9023342656368943,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ORC5,1,3,0.3333333333333333,-0.23719910317642237,0.6656412600367319,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ANAPC15,1,3,0.3333333333333333,-0.215322401312599,0.7035514690325995,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,RFC3,1,3,0.3333333333333333,-0.1476149043801233,0.8461223438947935,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,NUP43,1,3,0.3333333333333333,-0.1765292120521633,0.7163799232775635,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,NUP107,1,3,0.3333333333333333,-0.16358526273338544,0.761952254181792,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,MAD2L1,1,3,0.3333333333333333,-0.2256259303860321,0.630201690798171,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2BC15,1,3,0.3333333333333333,0.06702235735725734,0.9475904512460129,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2BC26,1,3,0.3333333333333333,0.05827922180733896,0.9412868820442865,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2BC5,1,3,0.3333333333333333,-0.04645020204845459,0.9593313575007117,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2BC21,1,3,0.3333333333333333,0.13277096712606548,0.8705441834036576,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ANAPC2,1,3,0.3333333333333333,-0.1742862076272761,0.663463797865605,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CENPM,1,3,0.3333333333333333,-0.13266034968590057,0.7293816646720178,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,NUP160,1,3,0.3333333333333333,0.06381642946535779,0.946604377696034,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,SGO1,1,3,0.3333333333333333,-0.13574133913971675,0.7218564145820372,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2BC1,1,3,0.3333333333333333,-0.07715980572195104,0.8619360371236733,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,MCM3,1,3,0.3333333333333333,-0.1633903270224777,0.6731254032359836,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,RHNO1,1,3,0.3333333333333333,-0.017128077821415948,0.971677224725014,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,NUP37,1,3,0.3333333333333333,0.01586633421931276,0.9759198624326941,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ITGB3BP,1,3,0.3333333333333333,-0.14333121858651154,0.708001610716432,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ORC3,1,3,0.3333333333333333,-0.09090565501331713,0.8161565953297781,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,DBF4,1,3,0.3333333333333333,-0.16243586979194954,0.6745694239821644,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,SLC25A15,1,3,0.3333333333333333,0.07023754904472601,0.9564485516443417,up,2
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMF1,1,3,0.3333333333333333,0.0009446811273683131,0.9984635817014167,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CDK1,1,3,0.3333333333333333,-0.11739090286357294,0.7578502104151992,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,DYNC1I1,1,3,0.3333333333333333,0.010194791176869679,0.9825577718985403,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,UBE2C,1,3,0.3333333333333333,-0.08118142030863396,0.8355209514520924,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2BC14,1,3,0.3333333333333333,0.11512218037145383,0.8614659153005851,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,HUS1,1,3,0.3333333333333333,-0.5536783737536081,0.6823548588811557,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PPP1CC,1,3,0.3333333333333333,-0.4721225177603398,0.7296561281914692,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMD10,1,3,0.3333333333333333,-0.45055057179079244,0.7311247297426786,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMC6,1,3,0.3333333333333333,-0.37516768839238385,0.7680608612636327,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMA3,1,3,0.3333333333333333,-0.38939130104042236,0.7463783538659065,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ANAPC4,1,3,0.3333333333333333,-0.3612347980714428,0.7615303963889992,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PPP2CB,1,3,0.3333333333333333,-0.2230178034018636,0.856743164523327,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMA7,1,3,0.3333333333333333,-0.29140001947776956,0.7399141289898692,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMA1,1,3,0.3333333333333333,-0.17695506270416234,0.8677786742875507,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CENPT,1,3,0.3333333333333333,-0.25888295925561067,0.7353671962303758,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,RBBP8,1,3,0.3333333333333333,-0.3064474561485392,0.6960062185004072,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CENPQ,1,3,0.3333333333333333,-0.14699807293396677,0.7945407071290977,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2BC12,1,3,0.3333333333333333,0.07951276236351001,0.9333905847333472,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ORC6,1,3,0.3333333333333333,-0.15824613559915188,0.7301268781307121,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,BABAM2,1,3,0.3333333333333333,-0.17097711267639026,0.7333118603438397,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,ANAPC16,1,3,0.3333333333333333,0.0485215323384231,0.9533473776376121,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMD5,1,3,0.3333333333333333,0.125285812740501,0.9191285699889596,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PSMD14,1,3,0.3333333333333333,0.037884153168994676,0.9385822591617469,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,KIF2A,1,3,0.3333333333333333,0.011537494274851222,0.980053917053328,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,PIAS4,1,3,0.3333333333333333,-0.01428800941689473,0.9753069417557522,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,KNL1,1,3,0.3333333333333333,-0.15414756515862355,0.6881269901157682,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CCNA1,1,3,0.3333333333333333,-0.03349299138114621,0.9556504193366417,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,UIMC1,1,3,0.3333333333333333,0.16178121381945373,0.7842126992894828,up,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H4C15,1,3,0.3333333333333333,-0.2717428838099174,0.662781128200692,down,2
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,CENPK,1,3,0.3333333333333333,-0.08745600833662698,0.8223627245404432,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,SLC25A2,1,3,0.3333333333333333,-0.11449817466625622,0.7629158300646474,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,SKA2,1,3,0.3333333333333333,-0.061345839000828524,0.8919799658972712,down,3
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,H2BC4,1,3,0.3333333333333333,0.014926354517190231,0.9867263842182746,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,NSD2,3,3,1.0,-0.628115748487588,0.004042583542015225,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,SMC4,3,3,1.0,-0.5514714190510972,0.01758469242996924,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,E2F2,3,3,1.0,-0.5028275946522868,0.03664030251429259,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,PSMD11,3,3,1.0,-0.4410787936279881,0.08750343486866329,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,PSMD7,3,3,1.0,-0.38744256426706203,0.16577822042160253,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,SLC19A1,3,3,1.0,-0.9461197216626838,0.2036713123742354,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,BORA,3,3,1.0,-0.4200661616019407,0.1137696151579324,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,MAPK3,3,3,1.0,-0.40233035898877567,0.1399175117037353,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,PPP2R1B,3,3,1.0,-0.5698485002759154,0.3178539471369539,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,NEK2,3,3,1.0,-0.4487839991844731,0.21050996187378124,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,LIN54,3,3,1.0,-0.5997704911754296,0.26254014913676066,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,NUP88,3,3,1.0,-0.318948918700362,0.3178539471369539,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,NUP42,3,3,1.0,-0.3107278440237352,0.3380936423380892,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,FKBPL,3,3,1.0,-0.3404662114269552,0.26836661036109644,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,SPDL1,3,3,1.0,-0.2804572618239894,0.4124938818346612,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,YWHAB,3,3,1.0,-0.270516638668106,0.45251586973762925,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,DYNC1LI2,3,3,1.0,-0.5349026753089541,0.5363853520317097,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,RFC2,3,3,1.0,-0.47821958251027574,0.4068302923185611,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CCND2,2,3,0.6666666666666666,0.40315336414090414,0.8810964395531952,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,HAUS5,2,3,0.6666666666666666,-0.37852301176623987,0.6594661579414076,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,BUB1B,2,3,0.6666666666666666,-0.517155681999961,0.029529147102922558,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,TFDP1,2,3,0.6666666666666666,-0.4724917760523551,0.321604085376703,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,PSMD2,2,3,0.6666666666666666,-0.3784376868533114,0.640346253494088,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,MCM4,2,3,0.6666666666666666,-0.5420514694196155,0.022020414038423728,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,NUP98,2,3,0.6666666666666666,-0.008039593819746036,0.9956295056796588,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,SMC1A,2,3,0.6666666666666666,-0.45723764479254714,0.07178883938393939,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CEP152,2,3,0.6666666666666666,-0.4940417797450812,0.10674350958349109,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,PSMC4,2,3,0.6666666666666666,-0.36846963448763265,0.20103361937859487,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CDC20,2,3,0.6666666666666666,-0.38018404578588094,0.1803450685010206,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CENPL,2,3,0.6666666666666666,-0.4006964181587307,0.14183957273573627,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,KAT5,2,3,0.6666666666666666,-0.28394960246567796,0.553047204728014,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CHTF8,2,3,0.6666666666666666,-0.04248763851781115,0.9712868628045429,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,FOXM1,2,3,0.6666666666666666,-0.30328085422028683,0.35892630861679364,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CCNE2,2,3,0.6666666666666666,-0.4724896946485784,0.6236572001169469,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CENPX,2,3,0.6666666666666666,-0.3069627927406767,0.34848679582223385,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CDT1,2,3,0.6666666666666666,-0.2848465084600062,0.40050972470258694,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,PPP6R3,2,3,0.6666666666666666,-0.8036517428557693,0.6531580563946616,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,HDAC8,2,3,0.6666666666666666,-0.37380776589276776,0.19085975638201544,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,NDC1,2,3,0.6666666666666666,-0.32995911593037175,0.2927215654944428,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,GINS1,2,3,0.6666666666666666,-0.34920433880058616,0.2418386890645297,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,H2AJ,2,3,0.6666666666666666,-0.3566466580495876,0.22490036089341203,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,H3C7,2,3,0.6666666666666666,-0.40022875752400355,0.14397725195707453,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,TP53,2,3,0.6666666666666666,-0.053044294686234804,0.9701584201901527,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,HAUS2,2,3,0.6666666666666666,-0.31754002681095195,0.3178539471369539,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,HJURP,2,3,0.6666666666666666,-0.3489747498458624,0.2418386890645297,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,TERF2,2,3,0.6666666666666666,-0.20036962314434775,0.7121653317930533,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,ENSA,2,3,0.6666666666666666,-0.25097303988821096,0.48770935677497596,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,ZW10,2,3,0.6666666666666666,-0.3098246383660038,0.340601016148196,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CUL1,2,3,0.6666666666666666,-0.16679993348196887,0.7684448451123767,down,3
Reactome_2022,Cell Cycle R-HSA-1640170,CC2D1B,2,3,0.6666666666666666,-0.32897272914648723,0.29723926256169214,down,3
